"","","","","","","","","","",""
"","Companies on London Stock Exchange","","","","","","","","",""
"","As at 31 December 2018","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","Admission Date","Company Name","ICB Industry","ICB Super-Sector","Country of Incorporation","World Region","Market","International Issuer","Company Market Cap (£m)",""
"","24/07/1962","CLOSE BROTHERS GROUP PLC","Financials","Banks","United Kingdom","Europe","MAIN MARKET ","No","2,178.73",""
"","14/12/2005","CLOUDBUY PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","2.61",""
"","22/08/2006","CLOUDCALL GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","17.65",""
"","27/05/1994","CLS HOLDINGS PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","859.61",""
"","11/05/2012","CLUFF NATURAL RESOURCES PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","12.51",""
"","05/02/2016","CMC MARKETS PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","304.04",""
"","18/07/1996","CML MICROSYSTEMS PLC","Technology","Technology","United Kingdom","Europe","MAIN MARKET ","No","70.98",""
"","07/01/1948","COATS GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","1,163.41",""
"","01/01/1954","COBHAM PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","2,336.49",""
"","15/11/2018","COBRA RESOURCES PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","0.57",""
"","29/04/2013","COCA-COLA HBC AG","Consumer Goods","Food & Beverage","Switzerland","Europe","MAIN MARKET ","Yes","9,007.4",""
"","01/06/2018","CODEMASTERS GROUP HOLDINGS PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","AIM ","No","226.1",""
"","08/03/2006","COHORT PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","155.64",""
"","19/08/2004","COLEFAX GROUP PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","AIM ","No","54.92",""
"","10/12/2014","COLLAGEN SOLUTIONS PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","9.25",""
"","16/11/2007","COLUMBUS ENERGY RESOURCES PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","24.1",""
"","31/07/1996","COMMERCIAL INTERNATIONAL BANK (EGYPT) S.A.E.","Financials","Banks","Egypt","Middle East","MAIN MARKET ","Yes","-",""
"","27/01/1962","COMMERZBANK AG","Financials","Banks","Germany","Europe","MAIN MARKET ","Yes","6,479.22",""
"","02/07/1987","COMPAGNIE DE SAINT-GOBAIN","Industrials","Construction & Materials","France","Europe","MAIN MARKET ","Yes","14,297.32",""
"","21/12/2009","COMPAL ELECTRONICS INC","Technology","Technology","Taiwan","Asia","ADMISSION TO TRADING ONLY ","Yes","-",""
"","02/02/2001","COMPASS GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","26,167.34",""
"","21/06/2016","COMPTOIR GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","12.88",""
"","29/05/1998","COMPUTACENTER PLC","Technology","Technology","United Kingdom","Europe","MAIN MARKET ","No","1,148.26",""
"","26/07/2016","CONCEPTA PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","4.99",""
"","04/07/1996","CONCURRENT TECHNOLOGIES PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","49.81",""
"","31/05/2006","CONDOR GOLD PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","20.83",""
"","30/08/2006","CONNECT GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","105.87",""
"","31/07/2007","CONNEMARA MINING COMPANY PLC","Basic Materials","Basic Resources","Ireland","Europe","AIM ","Yes","1.77",""
"","30/05/2000","CONROY GOLD & NATURAL RESOURCES PLC","Basic Materials","Basic Resources","Ireland","Europe","AIM ","Yes","2.19",""
"","15/08/1983","CONSORT MEDICAL PLC","Health Care","Health Care","United Kingdom","Europe","MAIN MARKET ","No","461.55",""
"","01/11/2017","CONTANGO HOLDINGS PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","1.61",""
"","09/11/2017","CONTOURGLOBAL PLC","Utilities","Utilities","United Kingdom","Europe","MAIN MARKET ","No","1,207.28",""
"","26/10/2016","CONVATEC GROUP PLC","Health Care","Health Care","United Kingdom","Europe","MAIN MARKET ","No","2,731.97",""
"","27/08/2009","CONYGAR INVESTMENT COMPANY PLC (THE)","Financials","Real Estate","United Kingdom","Europe","AIM ","No","103.15",""
"","09/10/2017","CORA GOLD LIMITED","Basic Materials","Basic Resources","British Virgin Islands","North America","AIM ","Yes","4.09",""
"","06/09/2011","CORAL PRODUCTS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","9.5",""
"","09/10/2000","CORERO NETWORK SECURITY PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","50.25",""
"","24/02/2017","CORO ENERGY PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","16.35",""
"","03/01/1979","COSTAIN GROUP PLC","Industrials","Construction & Materials","United Kingdom","Europe","MAIN MARKET ","No","337.59",""
"","12/02/2016","COUNTRYSIDE PROPERTIES PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","MAIN MARKET ","No","1,369.8",""
"","25/03/2013","COUNTRYWIDE PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","140.05",""
"","29/06/1999","CPL RESOURCES PLC","Industrials","Industrial Goods & Services","Ireland","Europe","AIM ","Yes","141.34",""
"","11/02/2015","CPPGROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","58.12",""
"","04/11/1994","CQS NATURAL RESOURCES GROWTH AND INCOME PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","58.26",""
"","07/03/2007","CQS NEW CITY HIGH YIELD FUND LIMITED","Financials","Financial Services","Jersey","Europe","MAIN MARKET ","No","230.05",""
"","24/01/2018","CRADLE ARC PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","2.21",""
"","13/09/2007","CRANEWARE PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","654.13",""
"","13/07/1993","CRANSWICK PLC","Consumer Goods","Food & Beverage","United Kingdom","Europe","MAIN MARKET ","No","1,357.11",""
"","04/08/2004","CRAVEN HOUSE CAPITAL PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","6.97",""
"","30/08/1994","CREIGHTONS PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","MAIN MARKET ","No","19.04",""
"","09/12/2016","CREO MEDICAL GROUP PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","239.79",""
"","18/02/2013","CREST NICHOLSON HOLDINGS PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","MAIN MARKET ","No","843.21",""
"","02/02/1973","CRH PLC","Industrials","Construction & Materials","Ireland","Europe","MAIN MARKET ","Yes","16,896.03",""
"","22/08/2006","CRIMSON TIDE PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","10.29",""
"","10/06/1964","CRODA INTERNATIONAL PLC","Basic Materials","Chemicals","United Kingdom","Europe","MAIN MARKET ","No","6,167.48",""
"","16/04/2004","CROMA SECURITY SOLUTIONS GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","13.71",""
"","31/08/2007","CROPPER (JAMES) PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","87.02",""
"","14/12/2018","CROSSWORD CYBERSECURITY PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","11.47",""
"","08/04/1998","CROWN PLACE VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","53.44",""
"","16/04/2018","CRUSADER RESOURCES LIMITED","Basic Materials","Basic Resources","Australia","Pacific","AIM ","Yes","6.9",""
"","17/06/2008","CRYSTAL AMBER FUND LIMITED","Financials","Financial Services","Guernsey","Europe","AIM ","No","196.94",""
"","22/03/2010","CSF GROUP PLC","Technology","Technology","Jersey","Europe","AIM ","No","1.12",""
"","07/05/2015","CURTIS BANKS GROUP PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","142.06",""
"","04/10/2017","CURZON ENERGY PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","MAIN MARKET ","No","1.42",""
"","26/03/2014","CUSTODIAN REIT PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","459.32",""
"","25/06/2013","CVC CREDIT PARTNERS EUROPEAN OPPORTUNITIES LIMITED","Financials","Financial Services","Jersey","Europe","MAIN MARKET ","No","491.01",""
"","10/10/2007","CVS GROUP PLC","Consumer Services","Retail","United Kingdom","Europe","AIM ","No","466.61",""
"","07/12/2005","CYANCONNODE HOLDINGS PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","17.6",""
"","02/02/2016","CYBG PLC","Financials","Banks","United Kingdom","Europe","MAIN MARKET ","No","2,585.83",""
"","16/06/2008","D4T4 SOLUTIONS PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","70.34",""
"","15/07/1959","DAEJAN HOLDINGS PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","917.43",""
"","11/11/1932","DAILY MAIL & GENERAL TRUST PLC","Consumer Services","Media","United Kingdom","Europe","MAIN MARKET ","No","1,940.64",""
"","28/08/1996","DAIRY CREST GROUP PLC","Consumer Goods","Food & Beverage","United Kingdom","Europe","MAIN MARKET ","No","656.62",""
"","14/05/1990","DAIRY FARM INTERNATIONAL HOLDINGS LD","Consumer Services","Retail","Bermuda","North America","MAIN MARKET ","Yes","19,478.7",""
"","30/06/2016","DALATA HOTEL GROUP PLC","Consumer Services","Travel & Leisure","Ireland","Europe","MAIN MARKET ","Yes","788.09",""
"","24/07/2018","DANAKALI LIMITED","Basic Materials","Basic Resources","Australia","Pacific","MAIN MARKET ","Yes","109.74",""
"","15/08/2005","DART GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","1,148.31",""
"","21/03/1997","DATANG INTERNATIONAL POWER GENERATION COMPANY LD","Utilities","Utilities","China","Asia","MAIN MARKET ","Yes","1,569.04",""
"","29/01/2016","DAVICTUS PLC","Financials","Financial Services","Jersey","Europe","MAIN MARKET ","No","1.24",""
"","19/05/1994","DCC PLC","Industrials","Industrial Goods & Services","Ireland","Europe","MAIN MARKET ","Yes","5,880.23",""
"","23/02/2006","DCD MEDIA PLC","Consumer Services","Media","United Kingdom","Europe","AIM ","No","9.53",""
"","09/05/2006","DEBENHAMS PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","62.99",""
"","21/09/2000","DECHRA PHARMACEUTICALS PLC","Health Care","Health Care","United Kingdom","Europe","MAIN MARKET ","No","2,121.76",""
"","31/12/2007","DEEPMATTER GROUP PLC","Basic Materials","Chemicals","United Kingdom","Europe","AIM ","No","14.87",""
"","03/12/2015","DEFENX PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","2.31",""
"","18/03/2013","DEKELOIL PUBLIC LIMITED","Consumer Goods","Food & Beverage","Cyprus","Europe","AIM ","Yes","9.58",""
"","27/03/1947","DE LA RUE PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","435.88",""
"","08/11/2001","DELTEX MEDICAL GROUP PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","4.43",""
"","13/08/1984","DERWENT LONDON PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","3,182.23",""
"","04/09/2017","DESTINY PHARMA PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","27.01",""
"","30/06/1993","DEVRO PLC","Consumer Goods","Food & Beverage","United Kingdom","Europe","MAIN MARKET ","No","267.45",""
"","22/02/2006","DEWHURST PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","57.36",""
"","11/03/2015","DFS FURNITURE PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","385.71",""
"","01/04/1952","DIAGEO PLC","Consumer Goods","Food & Beverage","United Kingdom","Europe","MAIN MARKET ","No","67,614.05",""
"","09/11/1993","DIALIGHT PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","130.14",""
"","11/12/2007","DIAMOND BANK PLC","Financials","Banks","Nigeria","Africa","PROFESSIONAL SECURITIES MARKET ","Yes","-",""
"","08/04/2004","DIGNITY PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","348.31",""
"","15/06/2006","DILLISTONE GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","9.34",""
"","12/06/1960","DIPLOMA PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","1,370.2",""
"","27/05/2016","DIRECTA PLUS PLC","Basic Materials","Chemicals","United Kingdom","Europe","AIM ","No","23.51",""
"","16/10/2012","DIRECT LINE INSURANCE GROUP PLC","Financials","Insurance","United Kingdom","Europe","MAIN MARKET ","No","4,382.13",""
"","28/03/1994","DISCOVERIE GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","266.29",""
"","13/04/2018","DISH TV INDIA LIMITED","Consumer Services","Media","India","Asia","PROFESSIONAL SECURITIES MARKET ","Yes","-",""
"","20/01/2004","DISTIL PLC","Consumer Goods","Food & Beverage","United Kingdom","Europe","AIM ","No","10.92",""
"","24/12/2015","DIURNAL GROUP PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","13.58",""
"","28/04/2011","DIVERSE INCOME TRUST (THE) PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","356.92",""
"","03/02/2017","DIVERSIFIED GAS & OIL PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","634.91",""
"","26/06/2013","DIXONS CARPHONE PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","1,393.41",""
"","31/03/2003","DODS GROUP PLC","Consumer Services","Media","United Kingdom","Europe","AIM ","No","32.03",""
"","08/12/2005","DOLPHIN CAPITAL INVESTORS LIMITED","Financials","Real Estate","British Virgin Islands","North America","AIM ","Yes","52.92",""
"","19/05/2008","DOMINO'S PIZZA GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","1,092.09",""
"","13/12/2010","DORIC NIMROD AIR ONE LIMITED","Financials","Financial Services","Guernsey","Europe","MAIN MARKET ","No","48.39",""
"","02/07/2013","DORIC NIMROD AIR THREE LIMITED","Industrials","Industrial Goods & Services","Guernsey","Europe","MAIN MARKET ","No","226.6",""
"","14/07/2011","DORIC NIMROD AIR TWO LIMITED","Industrials","Industrial Goods & Services","Guernsey","Europe","MAIN MARKET ","No","373.14",""
"","29/03/2011","DOTDIGITAL GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","230.46",""
"","25/03/2009","DOWNING FOUR VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","63.59",""
"","03/05/1996","DOWNING ONE VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","104.68",""
"","09/05/2017","DOWNING STRATEGIC MICRO-CAP INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","43.09",""
"","13/04/2005","DOWNING THREE VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","22.06",""
"","05/04/2005","DOWNING TWO VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","32.26",""
"","04/10/2013","DP AIRCRAFT I LIMITED","Industrials","Industrial Goods & Services","Guernsey","Europe","MAIN MARKET ","No","170.94",""
"","28/06/2017","DP EURASIA N.V.","Consumer Services","Travel & Leisure","Netherlands","Europe","MAIN MARKET ","Yes","152.35",""
"","28/07/2010","DP POLAND PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","19.87",""
"","01/06/2007","DRAGON-UKRAINIAN PROPERTIES & DEVELOPMENT PLC","Financials","Real Estate","Isle of Man","Europe","AIM ","No","14.16",""
"","15/06/2016","DRAPER ESPRIT PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","534.91",""
"","15/12/2005","DRAX GROUP PLC","Utilities","Utilities","United Kingdom","Europe","MAIN MARKET ","No","1,414.28",""
"","13/10/2005","DRIVER GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","39.59",""
"","29/05/2015","DRUM INCOME PLUS REIT PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","36.1",""
"","29/03/2017","DUKEMOUNT CAPITAL PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","1.04",""
"","09/07/2012","DUKE ROYALTY LIMITED","Financials","Financial Services","Guernsey","Europe","AIM ","No","87.34",""
"","01/04/1987","DUNEDIN ENTERPRISE INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","67.71",""
"","21/11/1949","DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","348.49",""
"","24/10/2006","DUNELM GROUP PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","1,092.48",""
"","27/02/2014","DX (GROUP) PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","55.02",""
"","16/04/2014","EAGLE EYE SOLUTIONS GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","26.46",""
"","30/01/2001","EARTHPORT PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","175.2",""
"","18/07/2007","EASTPHARMA LTD","Health Care","Health Care","Bermuda","North America","MAIN MARKET ","Yes","-",""
"","30/06/2014","EASYHOTEL PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","127.71",""
"","22/11/2000","EASYJET PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","4,389.15",""
"","05/05/2000","EBIQUITY PLC","Consumer Services","Media","United Kingdom","Europe","AIM ","No","48.69",""
"","21/09/1995","ECCLESIASTICAL INSURANCE OFFICE PLC","","","United Kingdom","Europe","MAIN MARKET ","No","146.9",""
"","12/12/2005","ECHO ENERGY PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","34.17",""
"","27/06/2003","ECKOH PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","88.63",""
"","26/09/1995","ECO ANIMAL HEALTH GROUP PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","275.33",""
"","08/02/2017","ECO (ATLANTIC) OIL & GAS LTD","Oil & Gas","Oil & Gas","Canada","North America","AIM ","Yes","61.45",""
"","26/09/2016","ECOFIN GLOBAL UTILITIES AND INFRASTRUCTURE TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","118.06",""
"","20/01/2006","ECR MINERALS PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","3.12",""
"","14/12/2016","ECSC GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","6.14",""
"","25/04/2017","EDDIE STOBART LOGISTICS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","386.93",""
"","11/05/2012","EDEN RESEARCH PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","25.9",""
"","21/02/2005","EDENVILLE ENERGY PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","2.4",""
"","11/04/2006","EDGE PERFORMANCE VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","21.87",""
"","07/09/1987","EDINBURGH DRAGON TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","668.31",""
"","08/02/1952","EDINBURGH INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","1,170.94",""
"","10/07/1998","EDINBURGH WORLDWIDE INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","423.54",""
"","28/10/2014","EDISTON PROPERTY INVESTMENT COMPANY PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","226.13",""
"","02/04/2015","EDITA FOOD INDUSTRIES S.A.E.","Consumer Goods","Food & Beverage","Egypt","Middle East","MAIN MARKET ","Yes","-",""
"","04/08/1998","EFG-HERMES HOLDING S.A.E.","Financials","Banks","Egypt","Middle East","MAIN MARKET ","Yes","-",""
"","17/01/2008","EGDON RESOURCES PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","18.54",""
"","02/03/2000","EIGHT PEAKS GROUP PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","0.94",""
"","06/11/1995","EI GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","836.57",""
"","23/03/2007","EIH PLC","Financials","Financial Services","Isle of Man","Europe","AIM ","No","13.17",""
"","07/04/2017","EJF INVESTMENTS LTD","Financials","Financial Services","Jersey","Europe","MAIN MARKET ","No","130.58",""
"","07/07/2010","EKF DIAGNOSTICS HOLDINGS PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","123.97",""
"","03/09/2012","ELAND OIL & GAS PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","232.36",""
"","18/05/1998","ELDERSTREET DRAPER ESPRIT VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","37.74",""
"","22/03/2006","ELECOSOFT PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","56.05",""
"","18/02/1976","ELECTRA PRIVATE EQUITY PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","153.9",""
"","01/06/1967","ELECTROCOMPONENTS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","2,248.13",""
"","26/05/2015","ELEGANT HOTELS GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","59.95",""
"","19/04/1999","ELEKTRON TECHNOLOGY PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","80.95",""
"","01/04/1964","ELEMENTIS PLC","Basic Materials","Chemicals","United Kingdom","Europe","MAIN MARKET ","No","1,056.86",""
"","06/06/2011","EL ORO LTD","Financials","Financial Services","Guernsey","Europe","ADMISSION TO TRADING ONLY ","No","39.17",""
"","29/03/2010","EMIS GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","578.03",""
"","15/02/2017","EMMERSON PLC","Financials","Financial Services","Isle of Man","Europe","MAIN MARKET ","No","17.22",""
"","30/06/2014","EMPIRIC STUDENT PROPERTY PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","557.07",""
"","03/11/2004","EMPRESARIA GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","36.27",""
"","27/07/2005","EMPYREAN ENERGY PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","38.29",""
"","17/12/2007","ENDEAVOUR INTERNATIONAL CORPORATION","Oil & Gas","Oil & Gas","United States","North America","MAIN MARKET ","Yes","0.95",""
"","16/03/2018","ENERGEAN OIL & GAS PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","MAIN MARKET ","No","962.26",""
"","02/06/1997","ENERGISER INVESTMENTS PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","1.24",""
"","08/11/2017","EN+ GROUP PLC","Basic Materials","Basic Resources","Jersey","Europe","MAIN MARKET ","No","-",""
"","06/04/2010","ENQUEST PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","MAIN MARKET ","No","371.92",""
"","18/05/2012","ENTEQ UPSTREAM PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","12.04",""
"","15/07/2010","ENTERTAINMENT ONE LTD.","Consumer Services","Media","Canada","North America","MAIN MARKET ","Yes","1,652.5",""
"","21/09/2018","EPE SPECIAL OPPORTUNITIES LIMITED","Financials","Financial Services","Bermuda","North America","AIM ","Yes","46.35",""
"","15/12/2003","EP GLOBAL OPPORTUNITIES TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","128.7",""
"","23/09/2009","EPISTAR CORPORATION","","","Taiwan","Asia","ADMISSION TO TRADING ONLY ","Yes","-",""
"","24/07/2014","EPWIN GROUP PLC","Industrials","Construction & Materials","United Kingdom","Europe","AIM ","No","103.62",""
"","20/10/2008","EQTEC PLC","Utilities","Utilities","Ireland","Europe","AIM ","Yes","16.78",""
"","26/02/2010","EQUATORIAL PALM OIL PLC","Consumer Goods","Food & Beverage","United Kingdom","Europe","AIM ","No","5.52",""
"","27/10/2015","EQUINITI GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","789.15",""
"","15/07/2014","ERGOMED PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","70.64",""
"","21/12/2017","ERRIS RESOURCES PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","1.94",""
"","08/07/2016","ESCAPE HUNT PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","18.44",""
"","31/10/2005","ESERVGLOBAL LIMITED","Technology","Technology","Australia","Pacific","AIM ","Yes","59.94",""
"","06/06/2005","ESSENTRA PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","900.52",""
"","18/03/2002","ESTABLISHMENT INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","39.4",""
"","20/04/2011","ETALON GROUP PLC","Financials","Real Estate","Cyprus","Europe","MAIN MARKET ","Yes","-",""
"","28/11/2007","E-THERAPEUTICS PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","17.06",""
"","29/06/2017","ETHERNITY NETWORKS LTD","Technology","Technology","Israel","Middle East","AIM ","Yes","10.58",""
"","02/10/1996","EURASIA MINING PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","11.74",""
"","09/03/2015","EUROCELL PLC","Industrials","Construction & Materials","United Kingdom","Europe","MAIN MARKET ","No","214.66",""
"","22/01/1990","EUROMONEY INSTITUTIONAL INVESTOR PLC","Consumer Services","Media","United Kingdom","Europe","MAIN MARKET ","No","1,259.97",""
"","15/12/2010","EUROPA METALS LTD","Basic Materials","Basic Resources","Australia","Pacific","AIM ","Yes","2.01",""
"","11/11/2004","EUROPA OIL & GAS (HOLDINGS) PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","13.12",""
"","12/10/1983","EUROPEAN ASSETS TRUST NV","Financials","Financial Services","Netherlands","Europe","MAIN MARKET ","Yes","336.37",""
"","10/12/2015","EUROPEAN METALS HOLDINGS LIMITED","Basic Materials","Basic Resources","British Virgin Islands","North America","AIM ","Yes","23.46",""
"","13/11/2013","EU SUPPLY PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","7.89",""
"","05/08/1996","EVERGREEN MARINE CORPORATION (TAIWAN) LD.","Industrials","Industrial Goods & Services","Taiwan","Asia","PROFESSIONAL SECURITIES MARKET ","Yes","-",""
"","07/11/2013","EVERYMAN MEDIA GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","AIM ","No","144.82",""
"","18/05/2017","EVE SLEEP PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","AIM ","No","14.31",""
"","21/10/2015","EVGEN PHARMA PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","17.32",""
"","08/06/2005","EVRAZ PLC","Basic Materials","Basic Resources","United Kingdom","Europe","MAIN MARKET ","No","6,935.3",""
